name,zip,county,district,latitude,longitude
Berente,3704,Borsod-Abaúj-Zemplén,,48.239410649999996,20.671778079203982
Szirmabesenyő,3711,Borsod-Abaúj-Zemplén,,48.150923899999995,20.79855145
Sajóvámos,3712,Borsod-Abaúj-Zemplén,,48.19384035,20.844760868374912
Arnót,3713,Borsod-Abaúj-Zemplén,,48.15071855,20.874874834844647
Sajópálfala,3714,Borsod-Abaúj-Zemplén,,48.16594795,20.85568095262002
Gesztely,3715,Borsod-Abaúj-Zemplén,,48.1123083,20.992166911670346
Újcsanálos,3716,Borsod-Abaúj-Zemplén,,48.14767915,20.99778129934992
Alsódobsza,3717,Borsod-Abaúj-Zemplén,,48.167966500000006,21.00999189206763
Megyaszó,3718,Borsod-Abaúj-Zemplén,,48.16431005,21.069569126633432
Sajókaza,3720,Borsod-Abaúj-Zemplén,,48.28374585,20.58638257296623
Jákfalva,3721,Borsod-Abaúj-Zemplén,,48.337798649999996,20.57205921753664
Felsőkelecsény,3722,Borsod-Abaúj-Zemplén,,48.3601692,20.594314891422307
Zubogy,3723,Borsod-Abaúj-Zemplén,,48.382480650000005,20.57724858355801
Ragály,3724,Borsod-Abaúj-Zemplén,,48.41394805,20.531527165429367
Imola,3725,Borsod-Abaúj-Zemplén,,48.4200714,20.5511221
Zádorfalva,3726,Borsod-Abaúj-Zemplén,,48.39674945,20.459251324423263
Kelemér,3728,Borsod-Abaúj-Zemplén,,48.36290405,20.44090143318647
Serényfalva,3729,Borsod-Abaúj-Zemplén,,48.313453800000005,20.39660579185257
Szuhakálló,3731,Borsod-Abaúj-Zemplén,,48.27842545,20.643140460421357
Kurityán,3732,Borsod-Abaúj-Zemplén,,48.3153921,20.626130024322656
Rudabánya,3733,Borsod-Abaúj-Zemplén,,48.372748099999995,20.630139155766024
Szuhogy,3734,Borsod-Abaúj-Zemplén,,48.3798621,20.67705817629131
Felsőtelekes,3735,Borsod-Abaúj-Zemplén,,48.417776149999995,20.627020374589776
Izsófalva,3741,Borsod-Abaúj-Zemplén,,48.316185700000005,20.65196331578383
Rudolftelep,3742,Borsod-Abaúj-Zemplén,,48.31381045,20.67257628439684
Vadna,3636,Borsod-Abaúj-Zemplén,,48.27320287,20.555114995882697
Kisnyárád,7759,Baranya,,46.03672659454533,18.56447434051801
Gömörszőlős,3728,Borsod-Abaúj-Zemplén,,48.37274961534652,20.427503898029453
Szuhafő,3726,Borsod-Abaúj-Zemplén,,48.407943027016245,20.451701710578163
Alsótelekes,3735,Borsod-Abaúj-Zemplén,,48.41049341,20.654618228821526
Ózd,3625,Borsod-Abaúj-Zemplén,Szentsimon,48.232323380921805,20.221963369761703
Ózd,3661,Borsod-Abaúj-Zemplén,Hódoscsépány,48.210022276402384,20.263144815015497
Ózd,3604,Borsod-Abaúj-Zemplén,Bánszállás,48.24735325616187,20.35422600744013
Ózd,3603,Borsod-Abaúj-Zemplén,Sajóvárkony,48.23055741,20.32251741099935
Ózd,3651,Borsod-Abaúj-Zemplén,Center,48.25621942317314,20.36194039923546
Ózd,3621,Borsod-Abaúj-Zemplén,Uraj,48.249418664630014,20.268631447237105
Ózd,3662,Borsod-Abaúj-Zemplén,Somsálybánya,48.180610447623486,20.285190926063507
Borsodnádasd,3672,Borsod-Abaúj-Zemplén,Lemezgyár,48.108493235697914,20.266945399696887
Ormosbánya,3743,Borsod-Abaúj-Zemplén,,48.339072200000004,20.650400164621892
Múcsony,3744,Borsod-Abaúj-Zemplén,,48.27137595,20.684470238510926
Szendrőlád,3751,Borsod-Abaúj-Zemplén,,48.348442250000005,20.74005635395119
Szendrő,3752,Borsod-Abaúj-Zemplén,,48.3942821,20.729618141422023
Abod,3753,Borsod-Abaúj-Zemplén,,48.398197999999994,20.81232684954955
Szalonna,3754,Borsod-Abaúj-Zemplén,,48.4567838,20.73085188939215
Martonyi,3755,Borsod-Abaúj-Zemplén,,48.47826925,20.77394502
Perkupa,3756,Borsod-Abaúj-Zemplén,,48.4660822,20.66853373287286
Teresztenye,3757,Borsod-Abaúj-Zemplén,,48.451527049999996,20.594089194254572
Jósvafő,3758,Borsod-Abaúj-Zemplén,,48.4961873,20.556678843794288
Aggtelek,3759,Borsod-Abaúj-Zemplén,,48.492143999999996,20.517418033672172
Szin,3761,Borsod-Abaúj-Zemplén,,48.4931442,20.646214911230583
Szögliget,3762,Borsod-Abaúj-Zemplén,,48.52864195,20.64949830018991
Bódvaszilas,3763,Borsod-Abaúj-Zemplén,,48.543755250000004,20.71215474835021
Bódvarákó,3764,Borsod-Abaúj-Zemplén,,48.5067162,20.740480680577377
Tornaszentandrás,3765,Borsod-Abaúj-Zemplén,,48.52064805,20.780171323591727
Tornanádaska,3767,Borsod-Abaúj-Zemplén,,48.560367299999996,20.780853455630485
Bódvalenke,3768,Borsod-Abaúj-Zemplén,,48.54362415,20.812526495271126
Tornaszentjakab,3769,Borsod-Abaúj-Zemplén,,48.53206005,20.88916950509776
Sajószentpéter,3770,Borsod-Abaúj-Zemplén,,48.22272945,20.717762532250816
Sajókápolna,3773,Borsod-Abaúj-Zemplén,,48.183170000000004,20.688032343215244
Kondó,3775,Borsod-Abaúj-Zemplén,,48.1970558,20.607386174687488
Radostyán,3776,Borsod-Abaúj-Zemplén,,48.169214100000005,20.66457272135397
Parasznya,3777,Borsod-Abaúj-Zemplén,,48.1501506,20.642581064587652
Varbó,3778,Borsod-Abaúj-Zemplén,,48.151259249999995,20.586376228434602
Alacska,3779,Borsod-Abaúj-Zemplén,,48.22322285,20.64432571049872
Edelény,3780,Borsod-Abaúj-Zemplén,,48.3151812,20.759785613259524
Lak,3786,Borsod-Abaúj-Zemplén,,48.370811700000004,20.851300227496104
Tomor,3787,Borsod-Abaúj-Zemplén,,48.32721745,20.88602905573155
Sajókeresztúr,3791,Borsod-Abaúj-Zemplén,,48.17003285,20.773816022111898
Sajóbábony,3792,Borsod-Abaúj-Zemplén,,48.16410665,20.718474133213512
Sajóecseg,3793,Borsod-Abaúj-Zemplén,,48.1945888,20.770438296119508
Boldva,3794,Borsod-Abaúj-Zemplén,,48.234495100000004,20.812304165665793
Hangács,3795,Borsod-Abaúj-Zemplén,,48.29010665,20.844538835426583
Borsodszirák,3796,Borsod-Abaúj-Zemplén,,48.2594529,20.759818005535955
Szikszó,3800,Borsod-Abaúj-Zemplén,,48.19086815,20.934242355379574
Abaújszolnok,3809,Borsod-Abaúj-Zemplén,,48.361483899999996,20.968718349300218
Alsóvadász,3811,Borsod-Abaúj-Zemplén,,48.2407238,20.89607399166521
Homrogd,3812,Borsod-Abaúj-Zemplén,,48.291473550000006,20.91949141806667
Kupa,3813,Borsod-Abaúj-Zemplén,,48.32460865,20.92007861964948
Felsővadász,3814,Borsod-Abaúj-Zemplén,,48.37054105,20.917669925156368
Abaújlak,3815,Borsod-Abaúj-Zemplén,,48.400340549999996,20.943612936961912
Gagyvendégi,3816,Borsod-Abaúj-Zemplén,,48.4337154,20.98285766753355
Gagybátor,3817,Borsod-Abaúj-Zemplén,,48.4364556,20.927253279375872
Krasznokvajda,3821,Borsod-Abaúj-Zemplén,,48.4959477,20.975144334678838
Rakaca,3825,Borsod-Abaúj-Zemplén,,48.478493549999996,20.87686529574981
Rakacaszend,3826,Borsod-Abaúj-Zemplén,,48.4556869,20.838108741776146
Kázsmárk,3831,Borsod-Abaúj-Zemplén,,48.2703229,20.966893872927827
Léh,3832,Borsod-Abaúj-Zemplén,,48.2935104,20.98212803768861
Rásonysápberencs,3833,Borsod-Abaúj-Zemplén,,48.3117653,20.993864610124646
Detek,3834,Borsod-Abaúj-Zemplén,,48.335439199999996,21.012397252264172
Baktakék,3836,Borsod-Abaúj-Zemplén,,48.3762276,21.026206427426636
Felsőgagy,3837,Borsod-Abaúj-Zemplén,,48.4311876,21.029010547772277
Aszaló,3841,Borsod-Abaúj-Zemplén,,48.2202418,20.97038590010175
Halmaj,3842,Borsod-Abaúj-Zemplén,,48.2509307,20.998623154849923
Kiskinizs,3843,Borsod-Abaúj-Zemplén,,48.263570200000004,21.015045332781646
Nagykinizs,3844,Borsod-Abaúj-Zemplén,,48.231466499999996,21.04027907134226
Hernádkércs,3846,Borsod-Abaúj-Zemplén,,48.2394587,21.062015830338353
Felsődobsza,3847,Borsod-Abaúj-Zemplén,,48.2508262,21.09361766740779
Galvács,3752,Borsod-Abaúj-Zemplén,,48.41909714750513,20.776217800209086
Égerszög,3757,Borsod-Abaúj-Zemplén,,48.44262809837135,20.587548268207005
Szőlősardó,3757,Borsod-Abaúj-Zemplén,,48.44327183954321,20.62791263905353
Tornakápolna,3761,Borsod-Abaúj-Zemplén,,48.461615916655006,20.617692259383134
Szinpetri,3761,Borsod-Abaúj-Zemplén,,48.48477485036809,20.62506466042011
Büttös,3821,Borsod-Abaúj-Zemplén,,48.477782269431835,21.010918400081973
Szakácsi,3786,Borsod-Abaúj-Zemplén,,48.38204193015627,20.86134056500732
Gadna,3815,Borsod-Abaúj-Zemplén,,48.40065953503736,20.929760778341347
Nyésta,3809,Borsod-Abaúj-Zemplén,,48.37005851795793,20.95114298308983
Irota,3786,Borsod-Abaúj-Zemplén,,48.39649015090679,20.875258115232214
Selyeb,3809,Borsod-Abaúj-Zemplén,,48.33779333,20.95380255679585
Pamlény,3821,Borsod-Abaúj-Zemplén,,48.49298592384361,20.928632373472453
Keresztéte,3821,Borsod-Abaúj-Zemplén,,48.49880993141366,20.95056643250546
Kány,3821,Borsod-Abaúj-Zemplén,,48.51503474610049,21.01442770759636
Perecse,3821,Borsod-Abaúj-Zemplén,,48.50241666265887,20.984747214118908
Szászfa,3821,Borsod-Abaúj-Zemplén,,48.47005628,20.94235448
Viszló,3825,Borsod-Abaúj-Zemplén,,48.49368772030855,20.886334603776127
Debréte,3825,Borsod-Abaúj-Zemplén,,48.499710399098454,20.86623045806576
Csenyéte,3837,Borsod-Abaúj-Zemplén,,48.43417759557201,21.041202592189094
Szentistvánbaksa,3844,Borsod-Abaúj-Zemplén,,48.222634885079835,21.027481591663797
Alsógagy,3837,Borsod-Abaúj-Zemplén,,48.40509357095565,21.025417775894876
Gagyapáti,3837,Borsod-Abaúj-Zemplén,,48.40895500051767,21.001750200426518
Beret,3834,Borsod-Abaúj-Zemplén,,48.34550083030956,21.02368757280374
Edelény,3783,Borsod-Abaúj-Zemplén,Finke,48.283226446383146,20.754515565827372
Csobád,3848,Borsod-Abaúj-Zemplén,,48.273915450000004,21.04386698
Forró,3849,Borsod-Abaúj-Zemplén,,48.3167693,21.068406771773237
Ináncs,3851,Borsod-Abaúj-Zemplén,,48.294187699999995,21.042704269763533
Hernádszentandrás,3852,Borsod-Abaúj-Zemplén,,48.284601949999995,21.10065291
Pere,3853,Borsod-Abaúj-Zemplén,,48.287267650000004,21.133998173994264
Gibárt,3854,Borsod-Abaúj-Zemplén,,48.314580500000005,21.158439934453938
Fancsal,3855,Borsod-Abaúj-Zemplén,,48.36177395,21.06494606779309
Encs,3860,Borsod-Abaúj-Zemplén,,48.3440237,21.10801449212598
Szalaszend,3863,Borsod-Abaúj-Zemplén,,48.38867449999999,21.115901524523654
Fulókércs,3864,Borsod-Abaúj-Zemplén,,48.433938600000005,21.11866133834484
Fáj,3865,Borsod-Abaúj-Zemplén,,48.41308345,21.069664162750364
Szemere,3866,Borsod-Abaúj-Zemplén,,48.479497,21.08203337358737
Méra,3871,Borsod-Abaúj-Zemplén,,48.3600943,21.13944353862997
Novajidrány,3872,Borsod-Abaúj-Zemplén,,48.39822925,21.164078689632003
Garadna,3873,Borsod-Abaúj-Zemplén,,48.4207075,21.175402169375072
Hernádvécse,3874,Borsod-Abaúj-Zemplén,,48.46753095,21.152679080029856
Hernádszurdok,3875,Borsod-Abaúj-Zemplén,,48.47682715,21.200109335911456
Hidasnémeti,3876,Borsod-Abaúj-Zemplén,,48.507161499999995,21.189219569685037
Tornyosnémeti,3877,Borsod-Abaúj-Zemplén,,48.518657649999994,21.25077529126694
Sima,3881,Borsod-Abaúj-Zemplén,,48.3020844,21.312772048194105
Abaújkér,3882,Borsod-Abaúj-Zemplén,,48.3153739,21.195697514212753
Boldogkőújfalu,3884,Borsod-Abaúj-Zemplén,,48.3164695,21.259650842609314
Boldogkőváralja,3885,Borsod-Abaúj-Zemplén,,48.343274,21.23865415100358
Korlát,3886,Borsod-Abaúj-Zemplén,,48.3784061,21.253956353924945
Hernádcéce,3887,Borsod-Abaúj-Zemplén,,48.3497084,21.18695236558984
Vizsoly,3888,Borsod-Abaúj-Zemplén,,48.38313625,21.212073571494443
Vilmány,3891,Borsod-Abaúj-Zemplén,,48.41998425,21.23435051563542
Hejce,3892,Borsod-Abaúj-Zemplén,,48.42251485,21.27633503323636
Fony,3893,Borsod-Abaúj-Zemplén,,48.40432895,21.310329199810766
Göncruszka,3894,Borsod-Abaúj-Zemplén,,48.4461807,21.247551693172063
Gönc,3895,Borsod-Abaúj-Zemplén,,48.474379850000005,21.26998061213697
Telkibánya,3896,Borsod-Abaúj-Zemplén,,48.48271855,21.370133966553013
Zsujta,3897,Borsod-Abaúj-Zemplén,,48.50649825,21.283526519433593
Pányok,3898,Borsod-Abaúj-Zemplén,,48.5279495,21.349708762236656
Kéked,3899,Borsod-Abaúj-Zemplén,,48.54560455,21.354610459538694
Szerencs,3900,Borsod-Abaúj-Zemplén,,48.1576738,21.20504666012316
Bekecs,3903,Borsod-Abaúj-Zemplén,,48.13436275,21.169527872871765
Legyesbénye,3904,Borsod-Abaúj-Zemplén,,48.15269295,21.127648050929395
Monok,3905,Borsod-Abaúj-Zemplén,,48.2079226,21.130959321058675
Golop,3906,Borsod-Abaúj-Zemplén,,48.227773,21.18085222
Tállya,3907,Borsod-Abaúj-Zemplén,,48.2374205,21.246317260425926
Rátka,3908,Borsod-Abaúj-Zemplén,,48.204961850000004,21.24121062282532
Mád,3909,Borsod-Abaúj-Zemplén,,48.2082306,21.299342269442437
Tokaj,3910,Borsod-Abaúj-Zemplén,,48.112344449999995,21.40045644004484
Tarcal,3915,Borsod-Abaúj-Zemplén,,48.11673735,21.336626243291622
Bodrogkeresztúr,3916,Borsod-Abaúj-Zemplén,,48.178274599999995,21.407190349221388
Bodrogkisfalud,3917,Borsod-Abaúj-Zemplén,,48.1974313,21.421825493939664
Szegi,3918,Borsod-Abaúj-Zemplén,,48.2064718,21.388848328555923
Szegilong,3918,Borsod-Abaúj-Zemplén,,48.2064718,21.388848328555923
Taktaszada,3921,Borsod-Abaúj-Zemplén,,48.09847035,21.17286319170065
Taktaharkány,3922,Borsod-Abaúj-Zemplén,,48.0733216,21.130507003983148
Taktakenéz,3924,Borsod-Abaúj-Zemplén,,48.045172199999996,21.198506729482318
Prügy,3925,Borsod-Abaúj-Zemplén,,48.08140265,21.249615211789664
Taktabáj,3926,Borsod-Abaúj-Zemplén,,48.060934200000005,21.295580451066705
Csobaj,3927,Borsod-Abaúj-Zemplén,,48.04715315,21.324829000667677
Tiszatardos,3928,Borsod-Abaúj-Zemplén,,48.0442676,21.379661813710804
Tiszaladány,3929,Borsod-Abaúj-Zemplén,,48.0641555,21.401003515473292
Mezőzombor,3931,Borsod-Abaúj-Zemplén,,48.144036099999994,21.262929047753317
Erdőbénye,3932,Borsod-Abaúj-Zemplén,,48.267509849999996,21.340163005956008
Olaszliszka,3933,Borsod-Abaúj-Zemplén,,48.23697885,21.41334854365936
Tolcsva,3934,Borsod-Abaúj-Zemplén,,48.28311755,21.443536416035762
Erdőhorváti,3935,Borsod-Abaúj-Zemplén,,48.32657195,21.41916309253415
Háromhuta,3936,Borsod-Abaúj-Zemplén,,48.3916051,21.421678794640844
Komlóska,3937,Borsod-Abaúj-Zemplén,,48.3410587,21.476855276572806
Vámosújfalu,3941,Borsod-Abaúj-Zemplén,,48.2497343,21.460452050138258
Sárazsadány,3942,Borsod-Abaúj-Zemplén,,48.267353,21.48540610494635
Bodrogolaszi,3943,Borsod-Abaúj-Zemplén,,48.27758945,21.51387694004805
Sárospatak,3950,Borsod-Abaúj-Zemplén,,48.31807835,21.587485110802525
Györgytarló,3954,Borsod-Abaúj-Zemplén,,48.21710795,21.631946709612993
Kenézlő,3955,Borsod-Abaúj-Zemplén,,48.20451765,21.535878640365617
Viss,3956,Borsod-Abaúj-Zemplén,,48.220974350000006,21.507515859775616
Zalkod,3957,Borsod-Abaúj-Zemplén,,48.1862952,21.45756462388934
Hercegkút,3958,Borsod-Abaúj-Zemplén,,48.330296849999996,21.521429878892757
Makkoshotyka,3959,Borsod-Abaúj-Zemplén,,48.37084595,21.51229574328754
Vajdácska,3961,Borsod-Abaúj-Zemplén,,48.2972632,21.65575384327908
Karos,3962,Borsod-Abaúj-Zemplén,,48.30862705,21.735931166420762
Karcsa,3963,Borsod-Abaúj-Zemplén,,48.300749999999994,21.78218846214972
Pácin,3964,Borsod-Abaúj-Zemplén,,48.31725675,21.853080421387624
Nagyrozvágy,3965,Borsod-Abaúj-Zemplén,,48.3366094,21.91411371469099
Arka,3885,Borsod-Abaúj-Zemplén,,48.355879938661644,21.25257962
Abaújalpár,3882,Borsod-Abaúj-Zemplén,,48.30632540889114,21.23270813344095
Abaújvár,3898,Borsod-Abaúj-Zemplén,,48.52649335438004,21.315037339955673
Mogyoróska,3893,Borsod-Abaúj-Zemplén,,48.37595368255606,21.32913073
Szerencs,3902,Borsod-Abaúj-Zemplén,Ond,48.19041688303421,21.21483481876895
Sátoraljaújhely,3944,Borsod-Abaúj-Zemplén,Károlyfalva,48.36732374108349,21.582632876616763
Gesztely,3923,Borsod-Abaúj-Zemplén,Újharangod,48.11269305086541,21.061941910326464
Sátoraljaújhely,3945,Borsod-Abaúj-Zemplén,Rudabányácska,48.412593396051285,21.610802712501027
Lácacséke,3967,Borsod-Abaúj-Zemplén,,48.35358875,21.998758731946545
Tiszakarád,3971,Borsod-Abaúj-Zemplén,,48.2264861,21.721350360538665
Tiszacsermely,3972,Borsod-Abaúj-Zemplén,,48.23685275,21.786191503501705
Ricse,3974,Borsod-Abaúj-Zemplén,,48.3243862,21.972756879364873
Révleányvár,3976,Borsod-Abaúj-Zemplén,,48.3207916,22.030384173127434
Zemplénagárd,3977,Borsod-Abaúj-Zemplén,,48.3420408,22.078960781920003
Dámóc,3978,Borsod-Abaúj-Zemplén,,48.3643359,22.03469508851284
Sátoraljaújhely,3980,Borsod-Abaúj-Zemplén,,48.378968,21.646477331327652
Alsóberecki,3985,Borsod-Abaúj-Zemplén,,48.34694425,21.698385726663588
Bodroghalom,3987,Borsod-Abaúj-Zemplén,,48.288490100000004,21.703826727282177
Mikóháza,3989,Borsod-Abaúj-Zemplén,,48.453908,21.589686034831892
Vilyvitány,3991,Borsod-Abaúj-Zemplén,,48.488577750000005,21.55788012496001
Kovácsvágás,3992,Borsod-Abaúj-Zemplén,,48.4300657,21.528834589734135
Füzérradvány,3993,Borsod-Abaúj-Zemplén,,48.4849458,21.522371687024723
Bózsva,3994,Borsod-Abaúj-Zemplén,,48.4652195,21.46098021611094
Pusztafalu,3995,Borsod-Abaúj-Zemplén,,48.543879000000004,21.498279633105714
Füzér,3996,Borsod-Abaúj-Zemplén,,48.545486,21.449010367248768
Füzérkomlós,3997,Borsod-Abaúj-Zemplén,,48.514483,21.44820222814036
Nyíri,3998,Borsod-Abaúj-Zemplén,,48.49737155,21.438959355538998
Hollóháza,3999,Borsod-Abaúj-Zemplén,,48.54528645,21.409331877590773
Debrecen,4002,Hajdú-Bihar,,47.524969150000004,21.754384652736015
Debrecen,4024,Hajdú-Bihar,,47.5270463,21.63158551583809
Debrecen,4025,Hajdú-Bihar,,47.524865250000005,21.620513747236576
Debrecen,4026,Hajdú-Bihar,,47.535182199999994,21.621122652638626
Debrecen,4027,Hajdú-Bihar,,47.53955005,21.613869940216425
Debrecen,4028,Hajdú-Bihar,,47.54435405,21.637313676179573
Debrecen,4029,Hajdú-Bihar,,47.532128,21.63851497050515
Debrecen,4030,Hajdú-Bihar,,47.50573335,21.627542553116637
Debrecen,4031,Hajdú-Bihar,,47.52160095,21.58326829042174
Debrecen,4032,Hajdú-Bihar,,47.5559798,21.622537773478157
Debrecen,4033,Hajdú-Bihar,,47.547080449999996,21.662808720662326
Debrecen,4034,Hajdú-Bihar,,47.52248415,21.66684048150963
Debrecen,4063,Hajdú-Bihar,,47.57961915,21.479723031173318
Debrecen,4078,Hajdú-Bihar,,47.5269542,21.82570403747242
Debrecen,4079,Hajdú-Bihar,,47.4733822,21.735298759062673
Debrecen,4225,Hajdú-Bihar,,47.611886150000004,21.598644736403788
Nagyhegyes,4064,Hajdú-Bihar,,47.537631950000005,21.321335035070412
Újszentmargita,4065,Hajdú-Bihar,,47.7340649,21.102601903252687
Tiszacsege,4066,Hajdú-Bihar,,47.6770985,21.03018047880397
Egyek,4069,Hajdú-Bihar,,47.624709499999994,20.917467111894954
Hortobágy,4071,Hajdú-Bihar,,47.5837885,21.112457492642765
Görbeháza,4075,Hajdú-Bihar,,47.78681995,21.216618487672882
Hajdúdorog,4087,Hajdú-Bihar,,47.85285985,21.51641885896963
Polgár,4090,Hajdú-Bihar,,47.87243065,21.171803307895075
Folyás,4095,Hajdú-Bihar,,47.795315599999995,21.12677097033042
Újtikos,4096,Hajdú-Bihar,,47.925231100000005,21.20552846364488
Tiszagyulaháza,4097,Hajdú-Bihar,,47.941241250000004,21.148610289734716
Berettyóújfalu,4100,Hajdú-Bihar,,47.204729900000004,21.52798559
Biharkeresztes,4110,Hajdú-Bihar,,47.13865725,21.701789155605457
Bojt,4114,Hajdú-Bihar,,47.1981871,21.718952111045787
Ártánd,4115,Hajdú-Bihar,,47.13821025,21.775153158180224
Berekböszörmény,4116,Hajdú-Bihar,,47.075014100000004,21.66067003193821
Told,4117,Hajdú-Bihar,,47.12047335,21.630823731993978
Mezőpeterd,4118,Hajdú-Bihar,,47.15949185,21.623288611373184
Váncsod,4119,Hajdú-Bihar,,47.19303085,21.640335799583063
Szentpéterszeg,4121,Hajdú-Bihar,,47.2621715,21.609524958910423
Gáborján,4122,Hajdú-Bihar,,47.2527885,21.65098914808972
Hencida,4123,Hajdú-Bihar,,47.249693949999994,21.707187437221467
Esztár,4124,Hajdú-Bihar,,47.28877965,21.752086413505147
Pocsaj,4125,Hajdú-Bihar,,47.29680665,21.836610248540055
Kismarja,4126,Hajdú-Bihar,,47.2409132,21.800600158154765
Nagykereki,4127,Hajdú-Bihar,,47.1833462,21.80835159596505
Bedő,4128,Hajdú-Bihar,,47.1643129,21.75328799386508
Derecske,4130,Hajdú-Bihar,,47.3362968,21.534417092727473
Tépe,4132,Hajdú-Bihar,,47.30834025,21.57690134119993
Konyár,4133,Hajdú-Bihar,,47.318586350000004,21.664919537411144
